LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
DT,COMORBIDITIESBYPATID,,,indPrev12mo,1,8,7,,,0,0,,0,0,1,16,45524,V9,29SEP17:07:03:15,29SEP17:07:03:15,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESBYPATID,,,indPrev24mo,1,8,8,,,0,0,,0,0,1,24,45524,V9,29SEP17:07:03:15,29SEP17:07:03:15,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESBYPATID,,,indPrev36mo,1,8,9,,,0,0,,0,0,1,32,45524,V9,29SEP17:07:03:15,29SEP17:07:03:15,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESBYPATID,,,indPrevPriorToCohortEntry,1,8,6,,,0,0,,0,0,1,8,45524,V9,29SEP17:07:03:15,29SEP17:07:03:15,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESBYPATID,,,outcomeCategory,2,26,4,Disease Category,,0,0,,0,0,0,70,45524,V9,29SEP17:07:03:15,29SEP17:07:03:15,0,NONE,DATA,0,---,---,NO,NO,1,4,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,Disease,2,41,9,Disease,$,41,0,$,41,0,0,118,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,9,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,PATID,2,20,3,Unique Patient Identification Number,,0,0,,0,0,0,70,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,3,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,SEX,2,2,7,Administrative Sex,,0,0,,0,0,0,90,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,7,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,age,1,8,6,,,0,0,,0,0,1,16,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,6,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,cohort,2,6,2,,,0,0,,0,0,0,64,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,2,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,controlID,1,8,5,,,0,0,,0,0,1,8,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,5,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,database,2,8,1,,,0,0,,0,0,0,56,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,1,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,indPrev12mo,1,8,11,,,0,0,,0,0,1,32,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,indPrev24mo,1,8,12,,,0,0,,0,0,1,40,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,indPrev36mo,1,8,13,,,0,0,,0,0,1,48,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,indPrevPriorToIndex,1,8,10,,,0,0,,0,0,1,24,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,indexDate,1,8,4,,MMDDYY,10,0,,0,0,1,0,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,4,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESCONTROL,,,outcomeCategory,2,26,8,Disease Category,,0,0,,0,0,0,92,1937690,V9,29SEP17:07:31:50,29SEP17:07:31:50,0,NONE,DATA,0,---,---,NO,NO,1,8,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,AScohortDate,1,8,4,,MMDDYY,10,0,,0,0,1,0,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,4,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,Comorbidity,2,33,10,Comorbidity,$,33,0,$,33,0,0,122,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,10,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,PATID,2,20,3,Unique Patient Identification Number,,0,0,,0,0,0,70,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,3,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,SEX,2,2,9,Administrative Sex,,0,0,,0,0,0,120,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,9,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,age,1,8,8,,,0,0,,0,0,1,24,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,8,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,database,2,10,1,,,0,0,,0,0,0,40,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,1,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,exposure,2,20,2,,,0,0,,0,0,0,50,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,2,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,indPreExposure,1,8,11,,,0,0,,0,0,1,32,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,11,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,indexDate,1,8,6,,MMDDYY,10,0,,0,0,1,8,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,6,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,indexGNN,2,30,5,,,0,0,,0,0,0,90,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,5,ANSI,,YES,NO,NO,YES,0,,,YES
DT,COMORBIDITIESOTHER,,,indexID,1,8,7,,,0,0,,0,0,1,16,61082,V9,12SEP17:18:41:09,12SEP17:18:41:09,0,NONE,DATA,0,---,---,NO,NO,1,7,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,ENR_END_DATE,1,8,8,Date of the End of the Continuous Enrollment Period,MMDDYY,10,0,,0,0,1,24,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,ENR_START_DATE,1,8,7,Date of the Beginning of Continuous Enrollment Period,MMDDYY,10,0,,0,0,1,16,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,PATID,2,20,3,Unique Patient Identification Number,,0,0,,0,0,0,54,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,3,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,SEX,2,2,6,Administrative Sex,,0,0,,0,0,0,74,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,age,1,8,5,,,0,0,,0,0,1,8,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,cohort,2,6,2,,,0,0,,0,0,0,48,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,2,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,controlID,1,8,9,,,0,0,,0,0,1,32,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,database,2,8,1,,,0,0,,0,0,0,40,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,1,ANSI,,YES,NO,NO,YES,0,,,YES
DT,CONTROLLOOKUP,,,indexDate,1,8,4,,MMDDYY,10,0,,0,0,1,0,2983928,V9,28SEP17:11:33:02,28SEP17:11:33:02,0,NONE,DATA,0,---,---,NO,NO,1,4,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,Description,2,171,3,Description,$,77,0,$,77,0,0,67,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,3,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,Disease,2,41,2,Disease,$,41,0,$,41,0,0,26,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,2,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,code,2,7,5,,,0,0,,0,0,0,245,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,5,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,codeType,2,7,4,Code Type,,0,0,,0,0,0,238,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,4,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,enc_type,2,2,6,,,0,0,,0,0,0,252,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,6,ANSI,,YES,NO,NO,YES,0,,,YES
DT,DEFOUTCOMES,,,outcomeCategory,2,26,1,Disease Category,,0,0,,0,0,0,0,2704,V9,28SEP17:11:32:45,28SEP17:11:32:45,0,NONE,DATA,0,---,---,NO,NO,1,1,ANSI,,YES,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,DEATH_DATE,1,8,4,Patient Date of Death,MMDDYY,10,0,,0,0,1,8,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,ENR_END_DATE,1,8,3,Date of the End of the Continuous Enrollment Period,MMDDYY,10,0,,0,0,1,0,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,PATID,2,20,2,Unique Patient Identification Number,,0,0,,0,0,0,66,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,database,2,10,1,,,0,0,,0,0,0,56,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,daysExposed,1,8,10,,,0,0,,0,0,1,40,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposure,2,11,6,,,0,0,,0,0,0,86,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposureClass,1,8,5,,,0,0,,0,0,1,16,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposureDrug,2,30,7,,,0,0,,0,0,0,97,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposureEnd,1,8,9,,MMDDYY,10,0,,0,0,1,32,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposureID,1,8,11,,,0,0,,0,0,1,48,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,EXPOSURETIMELINE,,,exposureStart,1,8,8,,MMDDYY,10,0,,0,0,1,24,60010,V9,28SEP17:11:33:17,28SEP17:11:33:17,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,ADMIT_DATE,1,4,12,Admission Date,MMDDYY,10,0,,0,0,1,48,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,BEGIN_DATE,1,4,13,Beginning Date of Service,MMDDYY,10,0,,0,0,1,52,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,DEATH_DATE,1,8,3,Patient Date of Death,MMDDYY,10,0,,0,0,1,8,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,DISCHARGE_DATE,1,4,14,Discharge Date,MMDDYY,10,0,,0,0,1,56,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,DX,2,5,17,Diagnosis Code,,0,0,,0,0,0,157,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,DX_TYPE,2,2,16,Diagnosis Code Type,,0,0,,0,0,0,155,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,ENCOUNTERID,2,15,10,Encounter ID,,0,0,,0,0,0,138,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,ENC_TYPE,2,2,11,Encounter Type,$,2,0,,0,0,0,153,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,END_DATE,1,4,15,Ending Date of Service,MMDDYY,10,0,,0,0,1,60,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,ENR_END_DATE,1,8,2,Date of the End of the Continuous Enrollment Period,MMDDYY,10,0,,0,0,1,0,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,PATID,2,20,9,Unique Patient Identification Number,,0,0,,0,0,0,118,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,1,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,PDX,2,1,18,Primary Diagnosis,,0,0,,0,0,0,162,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,PX,2,11,26,Procedure Code,,0,0,,0,0,0,228,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
DT,FRACTUREEPISODESINC,,,PX_DATE,1,4,25,Procedure Date,MMDDYY,10,0,,0,0,1,72,10371,V9,12SEP17:15:25:06,12SEP17:15:25:06,0,NONE,DATA,0,---,---,NO,NO,1,,ANSI,,NO,NO,NO,YES,0,,,YES
